FID,ID,Day,Month,Year,Season,Transect,Study_Site,Effort,River_Dist,HABITAT,Hab_RD,Lat,Long,Host_abundance_Tr,Host_Ab_SS,Host_dens_Tr,Host_Dens_SS,Sex,BW,Tot_Lgth,Tail_Lgth,SVL,BC,prev_p,Prevalence,Intensity,Density,gridcode,Canopy,Elevation,Floodness
28,ML59,27,6,2013,Dry,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,7,184,113.6,71.4,0.4559,n,0,,,4,High canopy (>10m),21.6408,Always Flooded
33,ML62,2,7,2013,Dry,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,male,3,143,85.2,56.2,0.2727,p,1,1,0.01779,4,High canopy (>10m),21.6408,Always Flooded
36,ML54,4,7,2013,Dry,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,8,190,112.6,75,0.4816,p,1,1,0.01333,4,High canopy (>10m),21.6408,Always Flooded
75,ML92,5,8,2013,Dry,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,7.5,175.6,107.2,70.2,0.4739,n,0,,,4,High canopy (>10m),21.6408,Always Flooded
698,ML383,6,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,4.5,159.2,97.2,60,0.3674,p,1,7,0.11667,4,High canopy (>10m),21.6408,Always Flooded
701,ML385,9,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,4,157.2,89.6,61.2,0.337,n,0,,,4,High canopy (>10m),21.6408,Always Flooded
702,ML386,10,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,1.5,112.8,65.6,43.2,0.1077,p,1,1,0.02315,4,High canopy (>10m),21.6408,Always Flooded
706,ML390,12,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,5,158,88.6,76.8,0.3707,n,0,,,4,High canopy (>10m),21.6408,Always Flooded
709,ML393,16,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,5,189.4,111,71,0.3776,p,1,11,0.15493,4,High canopy (>10m),21.6408,Always Flooded
713,ML393,16,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,5,189.4,111,71,0.3776,,0,,,4,High canopy (>10m),21.6408,Always Flooded
714,ML385,9,9,2016,Monsoon,Kuril,OPP South,100,riverside,OPP,OPPRs,5.39159,118.06359,149.41,299,94.6,5.08,,4,157.2,89.6,61.2,0.337,,0,,,4,High canopy (>10m),21.6408,Always Flooded
230,ML194,12,4,2014,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,3,137.8,83,51.4,0.2789,p,1,18,0.35019,3,Low canopy (5-10m),22.2504,Seasonally flooded
231,ML195,13,4,2014,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,8.5,206.2,122.1,80.4,0.4878,p,1,1,0.01244,3,Low canopy (5-10m),22.2504,Seasonally flooded
332,ML245,1,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,3.5,142.6,89,52.8,0.3158,p,1,1,0.01894,3,Low canopy (5-10m),22.2504,Seasonally flooded
334,ML195,2,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,9.5,206.2,119.6,82.2,0.5106,p,1,6,0.07299,3,Low canopy (5-10m),22.2504,Seasonally flooded
339,ML251,4,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,2,148.6,91.4,56.8,0.1716,p,1,6,0.10563,3,Low canopy (5-10m),22.2504,Seasonally flooded
342,ML195,5,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,9.5,206.2,119.6,82.2,0.5106,,0,,,3,Low canopy (5-10m),22.2504,Seasonally flooded
345,ML253,11,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,3,132.6,79,50.4,0.2803,p,1,12,0.2381,3,Low canopy (5-10m),22.2504,Seasonally flooded
633,ML256,19,6,2016,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,10,205,123.2,75,0.5333,p,1,13,0.17333,3,Low canopy (5-10m),22.2504,Seasonally flooded
635,ML364,21,6,2016,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.39309,117.98273,141.169,299,41.86,5.08,,2,124.6,77.2,46.6,0.1804,p,1,19,0.40773,3,Low canopy (5-10m),22.2504,Seasonally flooded
235,ML199,18,4,2014,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,,,,,,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
241,ML204,26,4,2014,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,5,169,100.6,67.4,0.3822,p,1,1,0.01484,4,High canopy (>10m),22.5552,Seasonally flooded
337,ML249,3,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,6,163,100.8,62,0.4341,p,1,10,0.16129,4,High canopy (>10m),22.5552,Seasonally flooded
341,ML249,5,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,6,163,100.8,62,0.4341,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
346,ML204,12,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,6,174.8,103,68.4,0.424,p,1,9,0.13158,4,High canopy (>10m),22.5552,Seasonally flooded
352,ML249,21,2,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,6,163,100.8,62,0.4341,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
499,ML200,7,9,2015,Monsoon,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,12.5,215,127,85.6,0.5676,p,1,18,0.21028,4,High canopy (>10m),22.5552,Seasonally flooded
632,ML362,19,6,2016,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,1.1,9.8,54,43.2,0.0253,p,1,7,0.16204,4,High canopy (>10m),22.5552,Seasonally flooded
636,ML365,29,6,2016,Dry,KKL,OPP South,168,interior,OPP,OPPInt,5.3958,117.9826,141.169,299,41.86,5.08,,3.5,140.8,84.5,55,0.3126,p,1,18,0.32727,4,High canopy (>10m),22.5552,Seasonally flooded
159,ML140,24,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,5.5,165,97.8,68.2,0.4037,p,1,6,0.08798,4,High canopy (>10m),22.86,Seasonally flooded
162,ML143,25,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4,150.2,92.2,59.4,0.3394,p,1,8,0.13468,4,High canopy (>10m),22.86,Seasonally flooded
163,ML144,26,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,7,173.4,105.2,67.8,0.4615,p,1,10,0.14749,4,High canopy (>10m),22.86,Seasonally flooded
166,ML147,27,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,2.5,120.3,74,36.8,0.2541,p,1,4,0.1087,4,High canopy (>10m),22.86,Seasonally flooded
170,ML144,28,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,7,173.4,105.2,67.8,0.4615,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
177,ML156,29,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,,,,,,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
280,ML138,4,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,16.5,229.2,131.2,97,0.6128,p,1,7,0.07216,4,High canopy (>10m),22.86,Seasonally flooded
282,ML143,6,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,154.2,93.6,61.2,0.3656,p,1,7,0.11438,4,High canopy (>10m),22.86,Seasonally flooded
286,ML144,7,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,6.5,174.6,106,70,0.4406,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
290,ML229,9,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,2.5,127,78.4,47.4,0.2375,p,1,2,0.04219,4,High canopy (>10m),22.86,Seasonally flooded
293,ML143,11,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,154.2,93.6,61.2,0.3656,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
296,ML143,12,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,2.5,130.1,77.4,52.4,0.2315,p,1,4,0.07634,4,High canopy (>10m),22.86,Seasonally flooded
298,ML233,13,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,152.4,90.6,59.4,0.3683,p,1,3,0.05051,4,High canopy (>10m),22.86,Seasonally flooded
301,ML234,15,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,6.25,161.7,94.4,66,0.4374,p,1,4,0.06061,4,High canopy (>10m),22.86,Seasonally flooded
318,ML243,18,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,2,112.6,67,43.2,0.1841,n,0,,,4,High canopy (>10m),22.86,Seasonally flooded
321,ML229,20,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,3.5,136,84.6,52.4,0.3164,p,1,1,0.01908,4,High canopy (>10m),22.86,Seasonally flooded
322,ML143,22,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,148.2,80.2,61.2,0.3656,p,1,10,0.1634,4,High canopy (>10m),22.86,Seasonally flooded
325,ML148,23,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,6,168,100,66,0.4277,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
330,ML144,24,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,8,179,105,69.4,0.4904,p,1,1,0.01441,4,High canopy (>10m),22.86,Seasonally flooded
331,ML229,25,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,3.5,136,84.6,52.4,0.3164,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
593,ML345,25,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,1.5,114.2,67.2,34.4,0.1146,n,0,,,4,High canopy (>10m),22.86,Seasonally flooded
596,ML143,28,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,157.4,92.4,64.4,0.3611,p,1,4,0.06211,4,High canopy (>10m),22.86,Seasonally flooded
599,ML347,29,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,3.5,146,88.8,53.8,0.3143,p,1,4,0.07435,4,High canopy (>10m),22.86,Seasonally flooded
600,ML228,30,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,10.5,177.6,86,79.2,0.5378,p,1,7,0.08838,4,High canopy (>10m),22.86,Seasonally flooded
606,ML143,3,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,157.4,92.4,64.4,0.3611,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
609,ML353,4,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,3.5,142.4,85.6,54.2,0.3138,p,1,4,0.0738,4,High canopy (>10m),22.86,Seasonally flooded
610,ML354,5,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,3,139,86,52.9,0.2768,p,1,2,0.03781,4,High canopy (>10m),22.86,Seasonally flooded
611,ML345,5,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,1.5,114.2,67.2,34.4,0.1146,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
614,ML246,13,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,6.5,164,93.2,72,0.4377,p,1,3,0.04167,4,High canopy (>10m),22.86,Seasonally flooded
616,ML241,15,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,157,65.2,93.4,0.3315,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
620,ML143,17,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,4.5,157.4,92.4,64.4,0.3611,,0,,,4,High canopy (>10m),22.86,Seasonally flooded
625,ML358,20,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39703,117.97493,141.169,299,41.86,5.08,,1.5,112.4,70.4,43,0.1078,n,0,,,4,High canopy (>10m),22.86,Seasonally flooded
197,ML168,15,2,2014,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,13.5,182,93,90.8,0.5773,p,1,7,0.07709,4,High canopy (>10m),23.7744,Seasonally flooded
207,ML174,26,2,2014,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,5,157.8,94,67,0.3828,n,1,,,4,High canopy (>10m),23.7744,Seasonally flooded
209,ML176,1,3,2014,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,3.5,147.2,89,55.4,0.3121,p,1,2,0.0361,4,High canopy (>10m),23.7744,Seasonally flooded
211,ML174,3,3,2014,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,5,157.8,94,67,0.3828,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
513,ML325,14,9,2015,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,2,119.8,71.2,45.6,0.1815,p,1,1,0.02193,4,High canopy (>10m),23.7744,Seasonally flooded
516,ML325,15,9,2015,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,2,119.8,71.2,45.6,0.1815,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
537,ML321,21,9,2015,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,3,153.2,91,59,0.2694,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
678,ML321,11,8,2016,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,3.5,150.2,91.6,59.8,0.3062,p,1,6,0.10033,4,High canopy (>10m),23.7744,Seasonally flooded
685,ML379,23,8,2016,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,2.5,183.6,79,59.6,0.2242,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
688,ML381,24,8,2016,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,15,205.4,116,89,0.6033,p,1,12,0.13483,4,High canopy (>10m),23.7744,Seasonally flooded
691,ML321,25,8,2016,Dry,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,3.5,150.2,91.6,59.8,0.3062,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
696,ML321,3,9,2016,Monsoon,LOT 6,Forest South,170,interior,FOREST,Fint,5.39927,118.02771,75.44,1439,27.49,13.55,,3.5,150.2,91.6,59.8,0.3062,,0,,,4,High canopy (>10m),23.7744,Seasonally flooded
165,ML146,27,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,14,208.6,133.5,85.6,0.5931,p,1,3,0.03505,4,High canopy (>10m),22.5552,Seasonally flooded
169,ML149,28,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,9.5,191.8,115.8,76.2,0.5195,p,1,17,0.2231,4,High canopy (>10m),22.5552,Seasonally flooded
270,ML148,30,6,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,6.75,162.4,100.4,62.8,0.4612,p,1,3,0.04777,4,High canopy (>10m),22.5552,Seasonally flooded
275,ML144,2,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,6.5,174.6,106,70,0.4406,p,1,2,0.02857,4,High canopy (>10m),22.5552,Seasonally flooded
285,ML226,7,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,22.5,241,132,103.6,0.6709,p,1,12,0.11583,4,High canopy (>10m),22.5552,Seasonally flooded
292,ML231,11,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,1.5,107.2,65.6,40.6,0.1095,n,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
295,ML223,12,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,3.5,138.2,80.8,54,0.3141,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
300,ML225,15,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,3.5,141.8,84,56.8,0.3101,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
305,ML223,10,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,3.5,139,82.2,51.4,0.318,p,1,4,0.07782,4,High canopy (>10m),22.5552,Seasonally flooded
306,ML148,11,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,6,168,100,66,0.4277,p,1,11,0.16667,4,High canopy (>10m),22.5552,Seasonally flooded
329,ML223,24,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,3.5,139,82.2,51.4,0.318,n,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
595,ML229,28,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,5.5,157.2,93.2,61.8,0.4134,p,1,2,0.03236,4,High canopy (>10m),22.5552,Seasonally flooded
602,ML349,2,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,2.5,129,79,52,0.2319,p,1,3,0.05769,4,High canopy (>10m),22.5552,Seasonally flooded
605,ML223,3,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.39965,117.97452,141.169,299,41.86,5.08,,4,149.4,89,60.2,0.3383,p,1,4,0.06645,4,High canopy (>10m),22.5552,Seasonally flooded
157,ML138,24,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,17.5,231.2,131,96.4,0.6265,n,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
160,ML141,25,1,2014,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,17,228.9,144.5,90.4,0.629,p,1,1,0.01106,4,High canopy (>10m),22.5552,Seasonally flooded
268,ML145,30,6,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,5,155,89.4,64.4,0.3864,p,1,4,0.06211,4,High canopy (>10m),22.5552,Seasonally flooded
271,ML219,1,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,9,181,105.2,76.8,0.5061,p,1,2,0.02604,4,High canopy (>10m),22.5552,Seasonally flooded
273,ML220,2,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,134.4,82.8,49,0.2354,p,1,2,0.04082,4,High canopy (>10m),22.5552,Seasonally flooded
276,ML222,3,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,136,79,50,0.2342,p,1,9,0.18,4,High canopy (>10m),22.5552,Seasonally flooded
279,ML224,4,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,3,143.2,88.4,53.7,0.2758,p,1,8,0.14898,4,High canopy (>10m),22.5552,Seasonally flooded
287,ML227,8,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,5.5,165.4,95.2,66.6,0.406,p,1,8,0.12012,4,High canopy (>10m),22.5552,Seasonally flooded
288,ML222,9,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,136,79,50,0.2342,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
299,ML230,15,7,2014,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,6,167.2,100.7,65.9,0.4278,p,1,2,0.03035,4,High canopy (>10m),22.5552,Seasonally flooded
311,ML240,15,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,3.5,147,86.6,59,0.3072,p,1,9,0.15254,4,High canopy (>10m),22.5552,Seasonally flooded
314,ML145,17,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,5.5,156.2,89,66,0.4069,p,1,8,0.12121,4,High canopy (>10m),22.5552,Seasonally flooded
316,ML242,18,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,4,153.8,92.2,60.8,0.3375,p,1,6,0.09868,4,High canopy (>10m),22.5552,Seasonally flooded
323,ML224,23,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,3.5,147.8,94.4,54.2,0.3138,p,1,1,0.01845,4,High canopy (>10m),22.5552,Seasonally flooded
326,ML242,24,1,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,4,153.8,92.2,60.8,0.3375,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
498,ML141,4,9,2015,Monsoon,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,18,224.6,128,95.2,0.6344,p,1,10,0.10504,4,High canopy (>10m),22.5552,Seasonally flooded
597,ML346,29,4,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,,,,,,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
603,ML350,3,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,146.2,89,56.6,0.227,p,1,2,0.03534,4,High canopy (>10m),22.5552,Seasonally flooded
607,ML352,4,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,3.5,154.6,94,68,0.2969,p,1,3,0.04412,4,High canopy (>10m),22.5552,Seasonally flooded
612,ML350,13,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,146.2,89,56.6,0.227,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
617,ML350,17,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,146.2,89,56.6,0.227,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
621,ML357,18,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,124.2,73.2,51.8,0.2321,p,1,5,0.09653,4,High canopy (>10m),22.5552,Seasonally flooded
622,ML357,20,5,2016,Dry,KKL,OPP South,168,riverside,OPP,OPPRs,5.40032,117.9814,141.169,299,41.86,5.08,,2.5,124.2,73.2,51.8,0.2321,,0,,,4,High canopy (>10m),22.5552,Seasonally flooded
